LAST SEEN   TYPE      REASON                         OBJECT                                     MESSAGE
56m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-lvtdq      Pulling image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4"
56m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-lvtdq      Successfully pulled image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4" in 6.540821558s
56m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-lvtdq      Created container leader-elector
56m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-lvtdq      Started container leader-elector
29m         Normal    Killing                        pod/vault-agent-injector-57d87ff44f-lvtdq      Stopping container sidecar-injector
29m         Normal    Killing                        pod/vault-agent-injector-57d87ff44f-lvtdq      Stopping container leader-elector
29m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-lvtdq      Liveness probe failed: Get "https://10.1.27.214:8080/health/ready": dial tcp 10.1.27.214:8080: connect: connection refused
29m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-lvtdq      Readiness probe failed: Get "https://10.1.27.214:8080/health/ready": dial tcp 10.1.27.214:8080: connect: connection refused
56m         Normal    ScaleDown                      pod/vault-agent-injector-57d87ff44f-qq88s      deleting pod for node scale down
56m         Normal    Killing                        pod/vault-agent-injector-57d87ff44f-qq88s      Stopping container sidecar-injector
56m         Normal    Killing                        pod/vault-agent-injector-57d87ff44f-qq88s      Stopping container leader-elector
56m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-qq88s      Liveness probe failed: Get "https://10.1.60.204:8080/health/ready": dial tcp 10.1.60.204:8080: connect: connection refused
56m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-qq88s      Readiness probe failed: Get "https://10.1.60.204:8080/health/ready": dial tcp 10.1.60.204:8080: connect: connection refused
20m         Normal    Scheduled                      pod/vault-agent-injector-57d87ff44f-t9mw8      Successfully assigned kube-system/vault-agent-injector-57d87ff44f-t9mw8 to ip-10-1-12-138.eu-west-3.compute.internal
20m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-t9mw8      Pulling image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2"
20m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-t9mw8      Successfully pulled image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2" in 4.254266069s
20m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-t9mw8      Created container sidecar-injector
20m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-t9mw8      Started container sidecar-injector
20m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-t9mw8      Pulling image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4"
19m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-t9mw8      Successfully pulled image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4" in 10.997279443s
19m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-t9mw8      Created container leader-elector
19m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-t9mw8      Started container leader-elector
14m         Normal    ScaleDown                      pod/vault-agent-injector-57d87ff44f-t9mw8      deleting pod for node scale down
14m         Normal    Killing                        pod/vault-agent-injector-57d87ff44f-t9mw8      Stopping container sidecar-injector
14m         Normal    Killing                        pod/vault-agent-injector-57d87ff44f-t9mw8      Stopping container leader-elector
14m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-t9mw8      Liveness probe failed: Get "https://10.1.15.233:8080/health/ready": dial tcp 10.1.15.233:8080: connect: connection refused
13m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-t9mw8      Readiness probe failed: Get "https://10.1.15.233:8080/health/ready": dial tcp 10.1.15.233:8080: connect: connection refused
40m         Normal    Scheduled                      pod/vault-agent-injector-57d87ff44f-tfcrc      Successfully assigned kube-system/vault-agent-injector-57d87ff44f-tfcrc to ip-10-1-1-25.eu-west-3.compute.internal
40m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-tfcrc      Pulling image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2"
39m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-tfcrc      Successfully pulled image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2" in 2.414833688s
39m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-tfcrc      Created container sidecar-injector
39m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-tfcrc      Started container sidecar-injector
39m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-tfcrc      Pulling image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4"
39m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-tfcrc      Successfully pulled image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4" in 6.061007366s
39m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-tfcrc      Created container leader-elector
39m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-tfcrc      Started container leader-elector
38m         Warning   NodeNotReady                   pod/vault-agent-injector-57d87ff44f-tfcrc      Node is not ready
36m         Normal    TaintManagerEviction           pod/vault-agent-injector-57d87ff44f-tfcrc      Cancelling deletion of Pod kube-system/vault-agent-injector-57d87ff44f-tfcrc
53m         Normal    Scheduled                      pod/vault-agent-injector-57d87ff44f-vtsc7      Successfully assigned kube-system/vault-agent-injector-57d87ff44f-vtsc7 to ip-10-1-52-192.eu-west-3.compute.internal
53m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-vtsc7      Pulling image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2"
53m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-vtsc7      Successfully pulled image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2" in 3.260125332s
53m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-vtsc7      Created container sidecar-injector
53m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-vtsc7      Started container sidecar-injector
53m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-vtsc7      Pulling image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4"
53m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-vtsc7      Successfully pulled image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4" in 8.517527176s
53m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-vtsc7      Created container leader-elector
53m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-vtsc7      Started container leader-elector
40m         Normal    ScaleDown                      pod/vault-agent-injector-57d87ff44f-vtsc7      deleting pod for node scale down
40m         Normal    Killing                        pod/vault-agent-injector-57d87ff44f-vtsc7      Stopping container sidecar-injector
40m         Normal    Killing                        pod/vault-agent-injector-57d87ff44f-vtsc7      Stopping container leader-elector
39m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-vtsc7      Readiness probe failed: Get "https://10.1.58.156:8080/health/ready": dial tcp 10.1.58.156:8080: connect: connection refused
40m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-vtsc7      Liveness probe failed: Get "https://10.1.58.156:8080/health/ready": dial tcp 10.1.58.156:8080: connect: connection refused
14m         Normal    Scheduled                      pod/vault-agent-injector-57d87ff44f-wtxfj      Successfully assigned kube-system/vault-agent-injector-57d87ff44f-wtxfj to ip-10-1-0-97.eu-west-3.compute.internal
14m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-wtxfj      Pulling image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2"
14m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-wtxfj      Successfully pulled image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2" in 2.602926085s
14m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-wtxfj      Created container sidecar-injector
14m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-wtxfj      Started container sidecar-injector
14m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-wtxfj      Pulling image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4"
14m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-wtxfj      Successfully pulled image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4" in 6.296469019s
14m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-wtxfj      Created container leader-elector
14m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-wtxfj      Started container leader-elector
55m         Warning   NodeNotReady                   pod/vault-agent-injector-57d87ff44f-z22fs      Node is not ready
53m         Normal    TaintManagerEviction           pod/vault-agent-injector-57d87ff44f-z22fs      Cancelling deletion of Pod kube-system/vault-agent-injector-57d87ff44f-z22fs
56m         Normal    SuccessfulCreate               replicaset/vault-agent-injector-57d87ff44f     Created pod: vault-agent-injector-57d87ff44f-lvtdq
53m         Normal    SuccessfulCreate               replicaset/vault-agent-injector-57d87ff44f     Created pod: vault-agent-injector-57d87ff44f-vtsc7
40m         Normal    SuccessfulCreate               replicaset/vault-agent-injector-57d87ff44f     Created pod: vault-agent-injector-57d87ff44f-tfcrc
36m         Normal    SuccessfulCreate               replicaset/vault-agent-injector-57d87ff44f     Created pod: vault-agent-injector-57d87ff44f-k7b2r
29m         Normal    SuccessfulDelete               replicaset/vault-agent-injector-57d87ff44f     Deleted pod: vault-agent-injector-57d87ff44f-k7b2r
29m         Normal    SuccessfulDelete               replicaset/vault-agent-injector-57d87ff44f     Deleted pod: vault-agent-injector-57d87ff44f-585c5
29m         Normal    SuccessfulDelete               replicaset/vault-agent-injector-57d87ff44f     Deleted pod: vault-agent-injector-57d87ff44f-lvtdq
20m         Normal    SuccessfulCreate               replicaset/vault-agent-injector-57d87ff44f     Created pod: vault-agent-injector-57d87ff44f-t9mw8
20m         Normal    SuccessfulCreate               replicaset/vault-agent-injector-57d87ff44f     Created pod: vault-agent-injector-57d87ff44f-dhnq2
20m         Normal    SuccessfulCreate               replicaset/vault-agent-injector-57d87ff44f     Created pod: vault-agent-injector-57d87ff44f-dtglt
14m         Normal    SuccessfulCreate               replicaset/vault-agent-injector-57d87ff44f     Created pod: vault-agent-injector-57d87ff44f-wtxfj
29m         Warning   FailedToUpdateEndpoint         endpoints/vault-agent-injector-svc             Failed to update endpoint kube-system/vault-agent-injector-svc: Operation cannot be fulfilled on endpoints "vault-agent-injector-svc": the object has been modified; please apply your changes to the latest version and try again
20m         Normal    ScalingReplicaSet              deployment/vault-agent-injector                Scaled up replica set vault-agent-injector-57d87ff44f to 3
41s         Warning   FailedGetResourceMetric        horizontalpodautoscaler/vault-agent-injector   failed to get cpu utilization: missing request for cpu
29m         Normal    ScalingReplicaSet              deployment/vault-agent-injector                Scaled down replica set vault-agent-injector-57d87ff44f to 0
20m         Warning   FailedGetResourceMetric        horizontalpodautoscaler/vault-agent-injector   failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)
20m         Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/vault-agent-injector   invalid metrics (1 invalid out of 1), first error is: failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)
29m         Normal    NoPods                         poddisruptionbudget/vault                      No matching pods found
20m         Normal    SuccessfulCreate               statefulset/vault                              create Pod vault-0 in StatefulSet vault successful
20m         Normal    SuccessfulCreate               statefulset/vault                              create Pod vault-1 in StatefulSet vault successful
29m         Normal    SuccessfulDelete               statefulset/vault                              delete Pod vault-1 in StatefulSet vault successful
29m         Normal    SuccessfulDelete               statefulset/vault                              delete Pod vault-0 in StatefulSet vault successful
54m         Normal    CREATE                         ingress/vault                                  Ingress kube-system/vault
47m         Normal    CREATE                         ingress/vault                                  Ingress kube-system/vault
37m         Normal    CREATE                         ingress/vault                                  Ingress kube-system/vault
34m         Normal    CREATE                         ingress/vault                                  Ingress kube-system/vault
20m         Normal    CREATE                         ingress/vault                                  Ingress kube-system/vault
20m         Normal    CREATE                         ingress/vault                                  Ingress kube-system/vault
19m         Normal    CREATE                         ingress/vault                                  Ingress kube-system/vault
19m         Normal    CREATE                         ingress/vault                                  Ingress kube-system/vault
19m         Normal    CREATE                         ingress/vault                                  Ingress kube-system/vault
19m         Normal    UPDATE                         ingress/vault                                  Ingress kube-system/vault
19m         Normal    UPDATE                         ingress/vault                                  Ingress kube-system/vault
19m         Normal    UPDATE                         ingress/vault                                  Ingress kube-system/vault
19m         Normal    UPDATE                         ingress/vault                                  Ingress kube-system/vault
19m         Normal    UPDATE                         ingress/vault                                  Ingress kube-system/vault
11m         Normal    CREATE                         ingress/vault                                  Ingress kube-system/vault
